Time,PLETH,CO2
1.44,-0.8710239545240864,40.23942352304671
1.45,-0.9058790102731522,41.00802444615986
1.46,-0.926619777274944,39.7940353220624
1.47,-0.9107388970543372,39.30608802889843
1.48,-0.8742775118980437,39.71675985539227
1.49,-0.8538623629314874,39.91938325713513
1.5,-0.8013021523704109,40.59260910283574
1.51,-0.7082529690325479,40.23053420847649
1.52,-0.6269982283765072,40.38197902662112
1.53,-0.5581677897404937,41.18313458649033
1.54,-0.4398535089696361,39.64608131538643
1.55,-0.33814218281601155,39.93220614348882
1.56,-0.21609007242119238,40.22666565116721
1.57,-0.09374143964203258,39.95854620280368
1.58,-0.0068482780205216115,40.78085773877837
1.59,0.13044679501739434,40.42243613559744
1.6,0.23845420539517975,40.35907181240322
1.61,0.3352513141969156,40.01961179788383
1.62,0.41260754502759783,40.128956321717006
1.63,0.4938502736077975,40.09018709146288
1.64,0.5484874100038586,40.0095494975907
1.65,0.6234318278987969,39.629865845843625
1.66,0.6332512067673558,39.67920191562669
1.67,0.6697970524164638,39.9265115015112
1.68,0.68066963909104,39.88314624338681
1.69,0.6795546774800388,39.82062672850717
1.7,0.6557195187514282,40.29995450445893
1.71,0.6590231955702697,40.30432963068926
1.72,0.6320260723757584,39.77536333215515
1.73,0.6017348635194749,40.18896689035318
1.74,0.5627667194059968,40.08256236251668
1.75,0.5500110165289583,40.04064180534841
1.76,0.4971081285246142,39.02260946538279
1.77,0.47155867362357795,40.25912357839335
1.78,0.44970976366329996,40.59849626691921
1.79,0.40709707855726684,40.46697082772739
1.8,0.4209772046699074,40.483046327715215
1.81,0.3831221439944911,39.150367479704165
1.82,0.36494298298733463,39.923650423550434
1.83,0.34255505890038296,39.77697640942229
1.84,0.3529430007475926,39.999742066699724
1.85,0.3209601558885271,40.083254923592534
1.86,0.31525419930758597,40.5128629183982
1.87,0.3122578839210788,38.7068181982274
1.88,0.2866144218332986,39.921924601736315
1.89,0.2539770643406739,38.818154386606636
1.9,0.2544802240796836,39.47785389786207
1.91,0.2610305033062155,40.23611006503596
1.92,0.2314126055702741,40.28213184267182
1.93,0.21997046195233994,40.126566656864156
1.94,0.18060759853217084,39.60595058392828
1.95,0.17516867512860157,40.34780111918451
1.96,0.14774189394871287,40.21483999383181
1.97,0.117550788380361,40.34939145804664
1.98,0.09330768083399175,39.8589827869481
1.99,0.07069614802037245,40.42295031133384
2.0,0.054656807075430816,39.58123765592288
2.01,0.04837774279413522,40.17953398823807
2.02,0.013307696786529774,40.470502157421194
2.03,0.015864301279224145,40.305583426792545
2.04,-0.008259390488139918,39.548680023874915
2.05,-0.051543512843143985,40.4289809193811
2.06,-0.039690738587117635,39.664171587895034
2.07,-0.05027398963327212,39.857118327084876
2.08,-0.08819479955690719,40.21452283942535
2.09,-0.12058089822972573,39.61809818900841
2.1,-0.14668532582938973,39.428398299084805
2.11,-0.1748751736390969,40.832969278578865
2.12,-0.21913573924869123,39.904989171564246
2.13,-0.2481302245878944,40.41998202224179
2.14,-0.2911186851314348,39.67876765901488
2.15,-0.37800666045113385,39.81630221947333
2.16,-0.44869228439190956,40.04830528124896
2.17,-0.5016535121070389,39.13681873261342
2.18,-0.5647909369070647,40.66584139701857
2.19,-0.6229423191159638,40.28234914132924
2.2,-0.6948834113975817,39.61393245090753
2.21,-0.7531782131366511,39.930740575102035
2.22,-0.8088624465006508,40.474089057158444
2.23,-0.842687315748721,40.17251189775149
2.24,-0.8859024455677508,39.48026820003612
2.25,-0.8986889964330084,39.82204556345177
2.26,-0.9056981134124675,40.775568584709355
2.27,-0.8981812366258753,39.650283016819245
2.28,-0.8797487486252286,39.67262436180754
2.29,-0.8399728306652515,39.42421633537219
2.3,-0.7657141982292808,40.40362952528274
2.31,-0.7402651273957515,40.46883275624521
2.32,-0.6499820814836185,39.88448027462787
2.33,-0.5477010834364062,39.55405626612724
2.34,-0.43981601601200676,39.566735027206896
2.35,-0.31384905826622017,38.884169969791266
2.36,-0.22021912684720382,40.53348217125478
2.37,-0.11303860475439838,39.942342244092245
2.38,-0.010234718559749317,39.30949996386624
2.39,0.12967804509548697,40.06916579757089
2.4,0.23601814261071305,40.1858292385365
2.41,0.33706523547357375,40.51262088687297
2.42,0.3866327828263352,39.505457762158116
2.43,0.4989682516727604,39.01698672421443
2.44,0.5424463275393328,39.763651802128564
2.45,0.6036143543766755,39.97024431687763
2.46,0.638705106121115,39.324723055219934
2.47,0.6491877886321518,40.36340505206985
2.48,0.6729105813690126,39.65716235230424
2.49,0.668428192311083,39.53212503742991
2.5,0.684791008450052,39.17411984520487
2.51,0.6515755680188401,40.22248291456184
2.52,0.6196981042629175,40.90218944817131
2.53,0.6064002675091084,40.65744236751047
2.54,0.5614761815968525,40.09880533949667
2.55,0.547194162908408,39.60007897838697
2.56,0.5075602992088697,39.94163441097763
2.57,0.4814056571323643,39.413780170001075
2.58,0.4536629270935158,39.87212110245993
2.59,0.41632273643016077,40.0043839316709
2.6,0.4149697964107779,39.38287032951132
2.61,0.3895086525492277,40.359907964498376
2.62,0.3578504183416432,40.478969539074306
2.63,0.322296861039346,39.97261601931525
2.64,0.3312363549910754,40.72547288810763
2.65,0.3267601944609359,40.23071047026078
2.66,0.3031684560304995,40.014549837022734
2.67,0.31140650443206963,40.55452241110668
2.68,0.29413737921059935,41.07241183115269
2.69,0.2732646032847789,39.72501698156669
2.7,0.2468148737192316,39.892230314154496
2.71,0.24187059676670777,39.36651412807916
2.72,0.22928867312580345,40.540831404006106
2.73,0.19161785355847655,39.52880828184115
2.74,0.19956404127647967,40.03359796944114
2.75,0.1744897480753164,40.29904610497011
2.76,0.1279946331826226,40.15233914864498
2.77,0.11530143085550514,40.406326493408
2.78,0.11695551254173003,39.76000190248896
2.79,0.07360780191111427,39.91653638830812
2.8,0.07246273727645326,40.204297316363096
2.81,0.04629897255869319,40.25043283709669
2.82,0.0320426151608995,40.27553152749054
2.83,-0.013650042487322635,39.77825604067852
2.84,-0.013029628292361723,40.5054464615642
2.85,-0.03110880564195373,39.880451261138504
2.86,-0.034160479860766264,39.705633061222585
2.87,-0.07451415953067797,40.371724645444104
2.88,-0.08146472998598132,39.69617228651907
2.89,-0.11638605717039383,39.646622795634975
2.9,-0.12698902940796902,39.58374327757381
2.91,-0.19001225405407754,40.76606371333366
2.92,-0.21856826030652787,39.77084878507375
2.93,-0.24400596603027963,40.13599706908212
2.94,-0.33599958391150697,39.914816013086806
2.95,-0.3750506241371149,39.699583594726086
2.96,-0.4182668489805145,40.82409092830499
2.97,-0.49873234388013254,39.872390562501735
2.98,-0.5630723634473579,40.00113727007016
2.99,-0.6173114877612013,39.800410429198834
3.0,-0.6872103686780837,40.016586412168515
3.01,-0.7581292366107046,40.77622651582519
3.02,-0.7983284380492405,40.516422845883405
3.03,-0.8370154578758531,38.793818847114
3.04,-0.8896323928065969,40.08920590873186
3.05,-0.9077473005525792,39.28356504797306
3.06,-0.906782830168202,40.73912669524506
3.07,-0.9051763899570905,40.18226334141266
3.08,-0.8774797928734417,40.15518048387684
3.09,-0.8433633243033697,40.04938899452187
3.1,-0.7899348869834784,40.121970054574106
3.11,-0.7354770491410437,39.73625164244942
3.12,-0.6258338479667115,39.63412716669113
3.13,-0.5477595535695239,39.67770161237746
3.14,-0.443002016400395,40.37703206175235
3.15,-0.3109034493870131,40.46256099482993
3.16,-0.23746450551247236,39.65240149719032
3.17,-0.10969582318956253,40.80889368293735
3.18,0.005960894207999833,40.58445094552387
3.19,0.12354799511700114,40.1563274949298
3.2,0.22412378937608135,40.200747896720614
3.21,0.32285323189155596,41.09181915150858
3.22,0.4266042467535978,39.95229339923333
3.23,0.4817622628598973,39.78250740530614
3.24,0.5457665378139182,40.59578234773963
3.25,0.6070709031053755,39.40166016784385
3.26,0.6406512552778265,40.770137245975285
3.27,0.6627279231839881,39.33607748135064
3.28,0.6821709470567827,39.684504671240056
3.29,0.6801845464064924,40.47911042153934
3.3,0.6559528808971243,39.88001335258368
3.31,0.6561104880487962,40.01605200733587
3.32,0.6158694595344948,40.89688719968489
3.33,0.6025195500864567,40.53991368596854
3.34,0.5608866208590736,40.280738435159854
3.35,0.5448845041795091,39.395775773246825
3.36,0.5095517205775102,39.65681351657881
3.37,0.48277804993613727,39.70965910694392
3.38,0.4567437304569109,39.24799922848596
3.39,0.4133046027351817,39.96662048762895
3.4,0.42023757631185366,39.43173310461547
3.41,0.3773905322116403,39.83939907303757
3.42,0.36184402397941434,40.09675684774083
3.43,0.3439962786658663,40.29659982056471
3.44,0.3337242479696524,40.11116454107906
3.45,0.32906522078030837,40.284558925318436
3.46,0.30662773031197094,39.79425625522829
3.47,0.2934188589928694,40.51871300182486
3.48,0.2888809854766775,38.801140707602364
3.49,0.2757620705955132,40.06896747749914
3.5,0.2514815942840453,39.800107070666066
3.51,0.253489173063914,40.3649188262511
3.52,0.2290939916936924,40.17141686934699
3.53,0.203352679660136,39.77001588259379
3.54,0.1884423042906386,40.15333644095926
3.55,0.16091172380488053,40.369456264051365
3.56,0.13063084268236735,40.09927091551794
3.57,0.11817217299626587,39.63319624510666
3.58,0.11628225141447597,39.84244171775664
3.59,0.08562352436639602,40.763758585609146
3.6,0.06356932374017053,39.707683513647126
3.61,0.03865157020026643,40.721486625227904
3.62,0.02913765353941171,39.62119777087741
3.63,0.002414692173737021,39.728188997492275
3.64,-0.014330403762237456,39.75163415054458
3.65,-0.022816878186575375,40.60968622540655
3.66,-0.05506770225701934,39.41856978244311
3.67,-0.0659846813189066,40.06742194468318
3.68,-0.08246980632861037,39.89638622283521
3.69,-0.10487174264408919,39.689989232303944
3.7,-0.14925281637204962,39.74816469289235
3.71,-0.18283908554424863,40.473781719635156
3.72,-0.22589109079476585,40.355499327515226
3.73,-0.2558769718635582,40.666753157471426
3.74,-0.3290912621975732,39.82287396108351
3.75,-0.3709806136880875,39.13655680191405
3.76,-0.4194399374287743,38.65706254764013
3.77,-0.5031203614233869,38.47868976329722
3.78,-0.5664016662726744,37.97193565997042
3.79,-0.6318302054385572,36.73788204791133
3.8,-0.6852027352387263,37.25082321402223
3.81,-0.7509704698342635,36.60835206439054
3.82,-0.7928640982011232,36.4439595023603
3.83,-0.8341970943116802,35.66095741440108
3.84,-0.8795015774435959,35.33832099780455
3.85,-0.9231802546394983,34.1477458670656
3.86,-0.9047316551884768,34.18852081215409
3.87,-0.9020816828174125,34.22408809251622
3.88,-0.8742971856719799,31.94640643659816
3.89,-0.8230344583944076,31.969851963873584
3.9,-0.7796387699278573,32.40242784074775
3.91,-0.7122955990367558,32.422876602922265
3.92,-0.6565677226999584,31.487490425865378
3.93,-0.5443048984181094,30.690805233160223
3.94,-0.4307108581439301,29.995699576829633
3.95,-0.3378326184584949,29.351358034775387
3.96,-0.20499249203044664,29.369704021443948
3.97,-0.10917400670237627,28.459125483357028
3.98,0.015322254548935186,27.967465519860383
3.99,0.11926483250193726,27.375090593351793
4.0,0.23260681509830744,27.239612989405884
4.01,0.3311364511082947,26.782235218043578
4.02,0.42802881965389744,26.76154625404464
4.03,0.4816737668180284,26.197977614987295
4.04,0.546075547064635,25.446179097691005
4.05,0.6113712373851728,25.833595691667167
4.06,0.6278249341734344,24.468715185014727
4.07,0.6677932565572713,24.495090490856967
4.08,0.6841274320807976,24.19748930251859
4.09,0.6874600625905014,23.2099298429375
4.1,0.6747473187720427,22.553387019350176
4.11,0.6499687742806356,22.400847073009658
4.12,0.6278728370441311,21.72537524515916
4.13,0.5920707210830312,21.676310722897814
4.14,0.5690635206690353,20.251647351217606
4.15,0.522249798663724,20.376687038560657
4.16,0.5264044687808701,20.53296077747796
4.17,0.47889140495346194,19.070873705148667
4.18,0.4570026387830876,18.744728519336896
4.19,0.41492827978656033,18.274291535000472
4.2,0.39681976961985604,17.452299705575147
4.21,0.3695120002584119,17.921645325721297
4.22,0.37324423319968747,16.65605093015869
4.23,0.3330919429145817,16.287691178333375
4.24,0.32872283241072764,16.71993098818303
4.25,0.31713198391297237,15.789837324317672
4.26,0.3173616130450223,15.080931881844162
4.27,0.30614426531272426,15.83722101644965
4.28,0.28899724084885453,14.243773550524894
4.29,0.2731851004083254,14.27417487701647
4.3,0.2592578611802129,14.144531686870026
4.31,0.236146648157546,13.770823194770173
4.32,0.20964950033474464,13.550246373961633
4.33,0.2087533210968628,13.135965775541205
4.34,0.1832923653522988,12.671846231305944
4.35,0.185163563248099,12.51805411770641
4.36,0.12595635312091977,10.98813630611403
4.37,0.13565056923972546,10.797724486062005
4.38,0.08666864828139147,11.57394193810187
4.39,0.06553026693103411,10.673474375236584
4.4,0.059879696077866834,9.909514058281777
4.41,0.05073074267339524,9.920770697195552
4.42,0.032445168877411126,10.381163898429582
4.43,0.00864659049573875,8.965616238455192
4.44,-0.008418222263277486,9.010102033111288
4.45,-0.025887825104809255,7.948066382750538
4.46,-0.03533685778259642,9.446880836693675
4.47,-0.0745941496305472,8.34045362674989
4.48,-0.10169048674546395,7.044993321626754
4.49,-0.10010611782871165,6.632060681951889
4.5,-0.13945997485523273,6.757209040120804
4.51,-0.1635523370379069,6.889214547806115
4.52,-0.22813093437082801,6.747848178675522
4.53,-0.2714416431138786,6.797347029901617
4.54,-0.3165460013118501,5.523872594708173
4.55,-0.37302176823277866,5.098615090211068
4.56,-0.44550918743417584,6.006511684319562
4.57,-0.5144819094689478,4.76164647084577
4.58,-0.5381947599637459,5.1948403941671195
4.59,-0.6133186439573312,5.809311396418562
4.6,-0.6936767977505007,4.637035268562488
4.61,-0.770511532526998,4.192032098676345
4.62,-0.7846620266918396,4.10529698646332
4.63,-0.8475586902762041,4.354119276336048
4.64,-0.8654967667947472,3.366193665225007
4.65,-0.9150695473803846,3.637811246730803
4.66,-0.9147934125330625,3.5107847849930356
4.67,-0.9003966225298364,2.6262792296919644
4.68,-0.8613286961817638,2.0308485784357906
4.69,-0.8280929730281923,2.295133062071867
4.7,-0.789622466228705,2.116405126532581
4.71,-0.7279069350377216,1.916293464432744
4.72,-0.6283030200754735,1.7801535463892448
4.73,-0.5527830889241447,1.5958592367245352
4.74,-0.4309479495586672,2.1484008266004206
4.75,-0.32969423396193837,1.435356458574616
4.76,-0.23141703810356629,1.7322659418116155
4.77,-0.10690801916446499,1.4717377435263566
4.78,0.009079197563878046,1.8483163569355885
4.79,0.12565119988796566,0.8961256262775791
4.8,0.23503813081521696,1.334998720370326
4.81,0.32953572936395675,1.184773874937458
4.82,0.4121775349785342,-0.45419224466710184
4.83,0.4816664273530347,-0.01474372674782859
4.84,0.539009264218016,0.1537956421009025
4.85,0.6158510899310825,0.15609506966986053
4.86,0.6462631573811751,0.655786802918002
4.87,0.6284102919143559,-0.5968322955877313
4.88,0.6828547209580053,-0.6657340980349664
4.89,0.6762437692785779,0.4511527253725661
4.9,0.6596426380373196,-0.2566578979591185
4.91,0.6423448592550985,0.8737560115136747
4.92,0.6366588879347548,-0.29174644733798644
4.93,0.6152355083586547,-0.7565166667370491
4.94,0.578568029880645,0.29188959314183666
4.95,0.5523591597341366,-0.8234806444196785
4.96,0.508882257085193,0.36011928426695344
4.97,0.4809512291369164,-0.4523508030011833
4.98,0.45428839941440197,-0.6659978683224733
4.99,0.41724152769872425,0.052451076963702194
5.0,0.40981252657059314,-0.04705719821559726
5.01,0.3859751211308104,0.2908917288020015
5.02,0.3556889472581339,-0.6498269006834896
5.03,0.35971249829516544,0.2524389280554788
5.04,0.33108265366950895,-0.8229264630559932
5.05,0.31792066855883583,-0.4252997010283365
5.06,0.3149163321606334,-0.43979078768458607
5.07,0.3235367724185836,-1.5103323706414502
5.08,0.28511015150892516,-0.12395087617531951
5.09,0.2774775997794686,1.162625167887707
5.1,0.260520566986481,-0.3095583760497405
5.11,0.25327169422068935,1.2335326010833858
5.12,0.22473389724018886,-0.046878858263691016
5.13,0.18827920542432725,0.1307313757303166
5.14,0.1794384813783179,-0.26343836896622524
5.15,0.15060347522002507,0.6832470143537872
5.16,0.13536399354871542,1.0314644407653764
5.17,0.12509056393690787,-0.02033171857297955
5.18,0.09912235087711677,0.5154027156387082
5.19,0.07691479696623786,0.863132440022162
5.2,0.030611033315913055,0.9976986881468668
5.21,0.029958804387684855,1.2133697733034152
5.22,0.028561584715006014,1.659497734083247
5.23,0.006598801188636364,0.3715061493603532
5.24,-0.008585614791354484,0.370598712499428
5.25,-0.024909762471535375,1.253744178557092
5.26,-0.04053414894569772,1.1326690050679742
5.27,-0.0488308751019841,1.6405993277820423
5.28,-0.08006066022223851,2.2594488844730702
5.29,-0.11330112215453711,2.60816099109513
5.3,-0.12254229133396716,3.182328462856138
5.31,-0.16198982143444496,2.606574815427875
5.32,-0.2157579206005412,1.9119914805981335
5.33,-0.27530765723405365,3.4485618974093946
5.34,-0.301893641814565,3.583728226385504
5.35,-0.3769028230449751,2.852422107055051
5.36,-0.4202286461777297,3.061891654756514
5.37,-0.4828255463751306,4.028393682539503
5.38,-0.5798345641223777,3.6663816097585475
5.39,-0.5996622802155196,3.874625828017985
5.4,-0.6877194283593911,4.033056921563632
5.41,-0.7573138650301797,4.67863824592883
5.42,-0.7976498273110767,5.324291514177008
5.43,-0.8701806003903034,4.9153082308287095
5.44,-0.8857475391119839,5.481079703339374
5.45,-0.881414833298297,6.40142674613556
5.46,-0.9242923896116879,6.0245733953275575
5.47,-0.8910664956820963,5.865762651387051
5.48,-0.8723700871551796,6.364517895837277
5.49,-0.8251800867446086,6.071426388761245
5.5,-0.7943457682401965,5.8661399567001435
5.51,-0.727319662282996,7.8746541872203
5.52,-0.6174917966325055,8.096990209391688
5.53,-0.5533133143357298,8.070602763420597
5.54,-0.46399487590095745,7.964301732375587
5.55,-0.3489879818715644,8.936014412141004
5.56,-0.21752366850233912,8.255390320589479
5.57,-0.10801045086602054,9.719661155524431
5.58,0.01834136449639028,8.78772497098017
5.59,0.11241710038631006,10.726943009485286
5.6,0.24028567056568992,9.825354273796505
5.61,0.33987402522428806,10.903982950654491
5.62,0.422764299222491,11.373507196785008
5.63,0.49326038590179666,11.243138063077348
5.64,0.55308385766259,11.93285587235401
5.65,0.5877006372059489,11.813196194024473
5.66,0.6395201089085064,13.022834955182457
5.67,0.6670657592877735,12.920488657689864
5.68,0.6820584747780053,13.247615804263976
5.69,0.6719667340285267,14.021480937745894
5.7,0.6798274534228297,14.58171345647909
5.71,0.65985011352868,13.79238685910376
5.72,0.6449251474234791,14.72851919201419
5.73,0.5964137304567594,15.0474044994395
5.74,0.5729326462858663,15.797870425758003
5.75,0.5308857639174324,17.103354353678736
5.76,0.5279487891031414,16.927828620163712
5.77,0.4906258242343176,17.640748532000632
5.78,0.45323911521695376,17.268614480688694
5.79,0.43076003141128033,17.34640770096609
5.8,0.41042790934881707,17.524606287767693
5.81,0.367990976244753,19.102446600122303
5.82,0.3697799817542741,18.371366773539382
5.83,0.3632135526764552,19.136168628244558
5.84,0.3243121978424824,19.567979035544717
5.85,0.32356811060370266,20.43086051214784
5.86,0.3160426791925723,20.514067225667617
5.87,0.2911533720012507,21.06652207671499
5.88,0.29633196137210593,21.895807210130787
5.89,0.275309740483196,22.237089266552392
5.9,0.2554992437244531,22.158048410320298
5.91,0.24617222090686727,22.261751362397888
5.92,0.22641770359594002,23.370631683276972
5.93,0.20256647139627929,24.017793004152526
5.94,0.19028702301900904,24.767086028942547
5.95,0.16503715406395256,25.323499168136944
5.96,0.1345450748960664,25.694664775665302
5.97,0.1383639364843821,25.795539310861507
5.98,0.09410068290532507,25.403039480746216
5.99,0.07875686152203533,26.864282072905826
6.0,0.07389312025215147,27.48751036445715
6.01,0.03989786699747332,27.367986409897778
6.02,0.035559043868335256,28.14594945517158
6.03,0.019576617327163395,28.294624396980538
6.04,0.006425134968269415,28.293919406621985
6.05,-0.029435412450138802,28.97592497406252
6.06,-0.039844539135123015,29.285927806448814
6.07,-0.051298286376804475,30.265020078947583
6.08,-0.07480037078860774,31.195848646213577
6.09,-0.11677114310845674,31.105290812477712
6.1,-0.1319658310136465,33.585018159453796
6.11,-0.19558186791362675,33.41804222044969
6.12,-0.2121143354877264,31.989858028577906
6.13,-0.25227389471939904,33.19912868667426
6.14,-0.30133135972617753,33.18631162975214
6.15,-0.38204857289814975,34.525405339263
6.16,-0.42467696631258167,34.089993499062906
6.17,-0.5185481705215399,36.364103336751675
6.18,-0.556855257120848,36.508429083059134
6.19,-0.6310150039495237,37.27397806702306
6.2,-0.6946966943397631,36.39057294378923
6.21,-0.7458570053060702,37.12164763812246
6.22,-0.809277011248341,37.470378415503
6.23,-0.8463506528235113,38.30807336725453
6.24,-0.8770776663348985,38.553341393064514
6.25,-0.8992446746513377,39.055388604785584
6.26,-0.913410720475538,40.00470999849669
6.27,-0.8718581143637415,39.54769367097719
6.28,-0.8769734406475689,39.7088204585244
6.29,-0.822520406889047,40.33635003034549
6.3,-0.8026214235398004,41.050009566614094
6.31,-0.7155104390566563,40.48674814555435
6.32,-0.6202658721842331,40.36547851825298
6.33,-0.5650556127119741,39.953182619305025
6.34,-0.45670462623570035,40.46400605153923
6.35,-0.3285030863585689,39.753363120951875
6.36,-0.20359676819756678,40.17384487235462
6.37,-0.12413102336877863,40.406785042130515
6.38,0.019501293137046412,40.334956327218826
6.39,0.1261201733098393,39.84726694382407
6.4,0.24055686154964043,39.44470576943848
6.41,0.34600638649046084,39.09292173164689
6.42,0.40166901721063164,40.88671102894588
6.43,0.4796497448516694,39.70670508716232
6.44,0.5515248098230052,39.946597981919176
6.45,0.587894622777242,40.23618322465116
6.46,0.645974907258992,40.232040837934015
6.47,0.6539574046975926,40.03816072576712
6.48,0.6874246210553564,40.64654123974055
